OpptyNum,Topic,(IG)CustomerContactIndexValue,ContactName,(IG)CustomerAccountIndex,Account,Contact,Budget Amount,Created On,Est. Close Date,Actual Close Date,Est. Revenue,Actual Revenue,(IG)ForecastCatIndex,Forecast category,(IG)SalesStageIndex,Sales Stage,(IG)StatusIndex,Status,(IG)StatusReasonIndex,Status Reason,(IG)PurchaseTimeframeIndex,Purchase Timeframe,Close Probability,)IG)PurchaseProcessIndex,Purchase Process,Owner,Created By,Price List,Revenue,Currency,Description
34910,[34910] Opportunity for Evergy $10589.76 This Year,202177,Amy Washington,100539,Evergy,Amy.Washington202177@notadomain.test,33093,3/2/2022,5/29/2022,,10589.76,,4,Omitted,4,Close,1,Open,2,On Hold,4,This Year,5,3,Unknown,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34911,[34911] Opportunity for Modine Manufacturing $22952.16 Next Quarter,203941,Charles Allen,100943,Modine Manufacturing,Charles.Allen203941@notadomain.test,40986,2/28/2022,2/28/2022,2/28/2022,22952.16,0,6,Lost,2,Develop,3,Lost,4,Canceled,3,Next Quarter,33,3,Unknown,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34912,[34912] Opportunity for Progressive $19245.27 This Year,202675,Terry Martinez,100086,Progressive,Terry.Martinez202675@notadomain.test,66363,4/18/2022,8/21/2022,,19245.27,,6,Lost,1,Qualify,1,Open,2,On Hold,4,This Year,95,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34913,[34913] Opportunity for Mueller Industries $4472.72 Next Quarter,202140,Bob Nguyen,100883,Mueller Industries,Bob.Nguyen202140@notadomain.test,55909,5/3/2022,5/3/2022,5/3/2022,4472.72,0,6,Lost,3,Propose,3,Lost,5,Out-Sold,3,Next Quarter,20,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34914,[34914] Opportunity for NCI Building Systems $56985.24 Immediate,203341,Cherie Mitchell,101067,NCI Building Systems,Cherie.Mitchell203341@notadomain.test,73058,3/21/2022,8/3/2022,,56985.24,,5,Won,1,Qualify,1,Open,2,On Hold,1,Immediate,63,3,Unknown,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34915,[34915] Opportunity for New Residential Investment $30131.92 Next Quarter,202832,John King,100861,New Residential Investment,John.King202832@notadomain.test,33112,3/8/2022,7/26/2022,,30131.92,,4,Omitted,4,Close,1,Open,2,On Hold,3,Next Quarter,99,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34916,[34916] Opportunity for Public Service Enterprise Group $45511.94 Unknown,204689,Beth Lee,100317,Public Service Enterprise Group,Beth.Lee204689@notadomain.test,98939,4/7/2022,4/7/2022,4/7/2022,45511.94,0,6,Lost,1,Qualify,3,Lost,5,Out-Sold,5,Unknown,39,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34917,[34917] Opportunity for WestRock $25343.82 Next Quarter,201767,Cherie Mitchell,100177,WestRock,Cherie.Mitchell201767@notadomain.test,46933,3/25/2022,5/26/2022,,25343.82,,4,Omitted,4,Close,1,Open,1,In Progress,3,Next Quarter,16,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34918,[34918] Opportunity for Molina Healthcare $11674.24 This Quarter,201216,Phil Smith,100193,Molina Healthcare,Phil.Smith201216@notadomain.test,36482,3/18/2022,3/18/2022,3/18/2022,11674.24,0,6,Lost,3,Propose,3,Lost,4,Canceled,2,This Quarter,29,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34919,[34919] Opportunity for Domtar $1998.92 This Quarter,203212,Mark Martin,100532,Domtar,Mark.Martin203212@notadomain.test,49973,4/17/2022,4/17/2022,4/17/2022,1998.92,0,6,Lost,2,Develop,3,Lost,4,Canceled,2,This Quarter,32,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34920,[34920] Opportunity for Clorox $27059.76 Immediate,203535,Linda Li,100474,Clorox,Linda.Li203535@notadomain.test,29736,4/7/2022,4/7/2022,4/7/2022,27059.76,0,6,Lost,4,Close,3,Lost,5,Out-Sold,1,Immediate,84,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34921,[34921] Opportunity for WEC Energy Group $13346.64 Next Quarter,200868,Lisa Davis,100416,WEC Energy Group,Lisa.Davis200868@notadomain.test,18036,3/27/2022,7/9/2022,,13346.64,,6,Lost,4,Close,1,Open,2,On Hold,3,Next Quarter,60,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34922,[34922] Opportunity for Knight-Swift Transportation Holdings $20885.8 Immediate,204318,Steven Allen,100560,Knight-Swift Transportation Holdings,Steven.Allen204318@notadomain.test,32132,3/24/2022,3/24/2022,3/24/2022,20885.8,0,6,Lost,4,Close,3,Lost,4,Canceled,1,Immediate,43,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34923,[34923] Opportunity for Knights of Columbus $24603.6 Immediate,204018,Jim Black,100895,Knights of Columbus,Jim.Black204018@notadomain.test,82012,4/12/2022,4/12/2022,4/12/2022,24603.6,24603.6,5,Won,3,Propose,2,Won,3,Won,1,Immediate,38,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34924,[34924] Opportunity for Barnes & Noble $13663.86 This Year,200772,Paul Tan,100685,Barnes & Noble,Paul.Tan200772@notadomain.test,97599,5/15/2022,5/15/2022,5/15/2022,13663.86,13663.86,5,Won,2,Develop,2,Won,3,Won,4,This Year,29,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34925,[34925] Opportunity for Hasbro $14743.44 Unknown,203916,Barbara Wills,100574,Hasbro,Barbara.Wills203916@notadomain.test,61431,2/26/2022,2/26/2022,2/26/2022,14743.44,14743.44,5,Won,2,Develop,2,Won,3,Won,5,Unknown,94,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34926,[34926] Opportunity for NCI Building Systems $1417.78 Next Quarter,202476,Terry Black,101067,NCI Building Systems,Terry.Black202476@notadomain.test,3731,4/6/2022,5/29/2022,,1417.78,,5,Won,1,Qualify,1,Open,2,On Hold,3,Next Quarter,81,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34927,[34927] Opportunity for Plains GP Holdings $59096 This Year,201094,Barbara Lopez,100098,Plains GP Holdings,Barbara.Lopez201094@notadomain.test,59096,4/6/2022,6/1/2022,,59096,,2,Best case,1,Qualify,1,Open,2,On Hold,4,This Year,24,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34928,[34928] Opportunity for Crane $17202.36 Immediate,200461,Emily Flores,100735,Crane,Emily.Flores200461@notadomain.test,61437,5/23/2022,5/23/2022,5/23/2022,17202.36,0,6,Lost,4,Close,3,Lost,5,Out-Sold,1,Immediate,7,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34929,[34929] Opportunity for Urban Outfitters $25807.32 Next Quarter,203446,Phil Roberts,100644,Urban Outfitters,Phil.Roberts203446@notadomain.test,58653,5/2/2022,5/27/2022,,25807.32,,2,Best case,4,Close,1,Open,2,On Hold,3,Next Quarter,79,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34930,[34930] Opportunity for International Flavors & Fragrances $21579.48 This Year,202749,Bob Martin,100540,International Flavors & Fragrances,Bob.Martin202749@notadomain.test,27666,3/24/2022,3/24/2022,3/24/2022,21579.48,0,6,Lost,1,Qualify,3,Lost,4,Canceled,4,This Year,12,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34931,[34931] Opportunity for PPL $5623.75 This Quarter,202512,Fred Phillips,100408,PPL,Fred.Phillips202512@notadomain.test,22495,3/20/2022,3/20/2022,3/20/2022,5623.75,0,6,Lost,3,Propose,3,Lost,4,Canceled,2,This Quarter,45,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
34932,[34932] Opportunity for ADT $9578.08 Immediate,203656,Bob Lopez,100541,ADT,Bob.Lopez203656@notadomain.test,59863,4/24/2022,4/24/2022,4/24/2022,9578.08,0,6,Lost,4,Close,3,Lost,4,Canceled,1,Immediate,94,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
